Dataset	Bait	Gene	IsInteractor	Chr	PosStart	PosEnd
CHD8_CNCR1	CHD8	RPL31	FALSE	2	101618177	101640494
CHD8_CNCR1	CHD8	IARS	FALSE	9	94972489	95056038
CHD8_CNCR1	CHD8	BTBD2	FALSE	19	1985447	2034880
CHD8_CNCR1	CHD8	KIAA1468	FALSE	18	59854491	59974355
CHD8_CNCR1	CHD8	KCTD6	FALSE	3	58477841	58488087
CHD8_CNCR1	CHD8	RBMX	FALSE	X	135930163	135962923
CHD8_CNCR1	CHD8	SSBP3	FALSE	1	54691105	54879152
CHD8_CNCR1	CHD8	RBM12B	FALSE	8	94741584	94753245
CHD8_CNCR1	CHD8	HIST1H1B	FALSE	6	27834570	27835359
CHD8_CNCR1	CHD8	RPL18	FALSE	19	49118585	49122793
CHD8_CNCR1	CHD8	HNRNPUL2	FALSE	11	62480102	62494821
CHD8_CNCR1	CHD8	SNRPC	FALSE	6	34725183	34741571
CHD8_CNCR1	CHD8	HIST1H4A	FALSE	6	26021907	26022278
CHD8_CNCR1	CHD8	PRCC	FALSE	1	156720402	156770607
CHD8_CNCR1	CHD8	PRDX2	FALSE	19	12907634	12912694
CHD8_CNCR1	CHD8	SNRPA1	FALSE	15	101821715	101835487
CHD8_CNCR1	CHD8	CCDC6	FALSE	10	61548521	61666414
CHD8_CNCR1	CHD8	ELAVL4	FALSE	1	50513686	50669458
CHD8_CNCR1	CHD8	TCOF1	FALSE	5	149737202	149779871
CHD8_CNCR1	CHD8	SRPK1	FALSE	6	35800743	35889119
CHD8_CNCR1	CHD8	BUB3	FALSE	10	124913793	124924886
CHD8_CNCR1	CHD8	CHERP	FALSE	19	16628700	16653341
CHD8_CNCR1	CHD8	NDUFA9	FALSE	12	4758261	4798454
CHD8_CNCR1	CHD8	SSRP1	FALSE	11	57093459	57103351
CHD8_CNCR1	CHD8	EXOSC6	FALSE	16	70284134	70285833
CHD8_CNCR1	CHD8	TLK2	FALSE	17	60536019	60692842
CHD8_CNCR1	CHD8	RPS11	FALSE	19	49999622	50002946
CHD8_CNCR1	CHD8	IGHA1	FALSE	14	106173457	106175002
CHD8_CNCR1	CHD8	STK38	FALSE	6	36461669	36515247
CHD8_CNCR1	CHD8	SF1	FALSE	11	64532078	64546258
CHD8_CNCR1	CHD8	KLHL22	FALSE	22	20783528	20850170
CHD8_CNCR1	CHD8	KRT33B	FALSE	17	39519746	39526052
CHD8_CNCR1	CHD8	ATP1A3	FALSE	19	42472487	42503402
CHD8_CNCR1	CHD8	RTN1	FALSE	14	60062694	60337684
CHD8_CNCR1	CHD8	WDR5	FALSE	9	137000487	137025093
CHD8_CNCR1	CHD8	PCCB	FALSE	3	135969148	136056738
CHD8_CNCR1	CHD8	HNRNPU	FALSE	1	245014468	245027844
CHD8_CNCR1	CHD8	ARHGEF12	FALSE	11	120207787	120360645
CHD8_CNCR1	CHD8	HNRNPAB	FALSE	5	177631508	177638164
CHD8_CNCR1	CHD8	TNIK	FALSE	3	170779128	171178197
CHD8_CNCR1	CHD8	ATP6V1D	FALSE	14	67761088	67826982
CHD8_CNCR1	CHD8	PRDX6	FALSE	1	173446405	173457946
CHD8_CNCR1	CHD8	LIN28B	FALSE	6	105404923	105531207
CHD8_CNCR1	CHD8	SNX9	FALSE	6	158244296	158366109
CHD8_CNCR1	CHD8	DNM1	FALSE	9	130965658	131017527
CHD8_CNCR1	CHD8	CPSF6	FALSE	12	69633317	69668138
CHD8_CNCR1	CHD8	FMNL2	FALSE	2	153191751	153506348
CHD8_CNCR1	CHD8	CCAR2	FALSE	8	22462145	22479027
CHD8_CNCR1	CHD8	EEF2	FALSE	19	3976054	3985467
CHD8_CNCR1	CHD8	ZNF778	FALSE	16	89284118	89295363
CHD8_CNCR1	CHD8	MMAA	FALSE	4	146539415	146581187
CHD8_CNCR1	CHD8	TRIM28	FALSE	19	59055458	59062089
CHD8_CNCR1	CHD8	WDR47	FALSE	1	109512836	109584850
CHD8_CNCR1	CHD8	DHX15	FALSE	4	24519064	24586173
CHD8_CNCR1	CHD8	PLD5	FALSE	1	242246288	242687998
CHD8_CNCR1	CHD8	DPF1	FALSE	19	38701646	38720354
CHD8_CNCR1	CHD8	PIGR	FALSE	1	207101863	207119811
CHD8_CNCR1	CHD8	SLIT2	FALSE	4	20254883	20622184
CHD8_CNCR1	CHD8	SLC3A2	FALSE	11	62623518	62656352
CHD8_CNCR1	CHD8	ARID1B	FALSE	6	157099063	157531913
CHD8_CNCR1	CHD8	MASTL	FALSE	10	27443753	27475853
CHD8_CNCR1	CHD8	UBXN8	FALSE	8	30589764	30624522
CHD8_CNCR1	CHD8	MBL2	FALSE	10	54525140	54531460
CHD8_CNCR1	CHD8	WASHC3	FALSE	12	102406618	102455927
CHD8_CNCR1	CHD8	GTF2IRD1	FALSE	7	73918747	74067561
CHD8_CNCR1	CHD8	MYO5A	FALSE	15	52599480	52821247
CHD8_CNCR1	CHD8	GTF2I	FALSE	7	74071994	74175026
CHD8_CNCR1	CHD8	RPL32	FALSE	3	12875984	12883087
CHD8_CNCR1	CHD8	KRT3	FALSE	12	53183469	53189901
CHD8_CNCR1	CHD8	ROGDI	FALSE	16	4846969	4852951
CHD8_CNCR1	CHD8	PRSS1	FALSE	7	142457319	142460923
CHD8_CNCR1	CHD8	SNAP25	FALSE	20	10199478	10288066
CHD8_CNCR1	CHD8	BRSK1	FALSE	19	55793440	55823901
CHD8_CNCR1	CHD8	SLC25A4	FALSE	4	186064395	186071536
CHD8_CNCR1	CHD8	SRSF2	FALSE	17	74730197	74733456
CHD8_CNCR1	CHD8	FBLL1	FALSE	5	167956121	167957639
CHD8_CNCR1	CHD8	TUBB3	FALSE	16	89985573	90002500
CHD8_CNCR1	CHD8	DPYSL2	FALSE	8	26371791	26515694
CHD8_CNCR1	CHD8	ATP5F1B	FALSE	12	57031959	57039768
CHD8_CNCR1	CHD8	MARK2	FALSE	11	63606400	63678491
CHD8_CNCR1	CHD8	LRSAM1	FALSE	9	130213765	130265780
CHD8_CNCR1	CHD8	EXOSC10	FALSE	1	11126675	11159938
CHD8_CNCR1	CHD8	GTPBP1	FALSE	22	39101728	39134304
CHD8_CNCR1	CHD8	ZFR	FALSE	5	32354456	32444867
CHD8_CNCR1	CHD8	MED31	FALSE	17	6546635	6554954
CHD8_CNCR1	CHD8	DPP10	FALSE	2	115199876	116603328
CHD8_CNCR1	CHD8	ZNF618	FALSE	9	116638562	116818871
CHD8_CNCR1	CHD8	CSNK1D	FALSE	17	80196899	80231607
CHD8_CNCR1	CHD8	MTSS1L	FALSE	16	70695107	70719969
CHD8_CNCR1	CHD8	MAGED1	FALSE	X	51546007	51645357
CHD8_CNCR1	CHD8	MED13L	FALSE	12	116395711	116715143
CHD8_CNCR1	CHD8	NCOA5	FALSE	20	44689624	44718591
CHD8_CNCR1	CHD8	PRDX1	FALSE	1	45976708	45988719
CHD8_CNCR1	CHD8	GCH1	FALSE	14	55308726	55369570
CHD8_CNCR1	CHD8	ZCCHC3	FALSE	20	277737	280965
CHD8_CNCR1	CHD8	AFAP1	FALSE	4	7760441	7941653
CHD8_CNCR1	CHD8	PAFAH1B1	FALSE	17	2496504	2588909
CHD8_CNCR1	CHD8	DSC3	FALSE	18	28569974	28622781
CHD8_CNCR1	CHD8	MAGEE2	FALSE	X	75002823	75005079
CHD8_CNCR1	CHD8	CPSF4	FALSE	7	99036545	99054994
CHD8_CNCR1	CHD8	USP10	FALSE	16	84733584	84813528
CHD8_CNCR1	CHD8	RPLP0	FALSE	12	120634489	120639038
CHD8_CNCR1	CHD8	DNAJB11	FALSE	3	186285192	186315061
CHD8_CNCR1	CHD8	GOLGA4	FALSE	3	37284668	37408242
CHD8_CNCR1	CHD8	ELMO2	FALSE	20	44994688	45061704
CHD8_CNCR1	CHD8	PC	FALSE	11	66615704	66725847
CHD8_CNCR1	CHD8	MIA3	FALSE	1	222791428	222841354
CHD8_CNCR1	CHD8	KTN1	FALSE	14	56025790	56168244
CHD8_CNCR1	CHD8	RPS8	FALSE	1	45240923	45244451
CHD8_CNCR1	CHD8	TUBA1A	FALSE	12	49578579	49583107
CHD8_CNCR1	CHD8	KRT80	FALSE	12	52562780	52585784
CHD8_CNCR1	CHD8	RSAD2	FALSE	2	7005937	7038370
CHD8_CNCR1	CHD8	CRMP1	FALSE	4	5749811	5894785
CHD8_CNCR1	CHD8	KRT75	FALSE	12	52817854	52828309
CHD8_CNCR1	CHD8	ABI1	FALSE	10	27035522	27150016
CHD8_CNCR1	CHD8	CPNE3	FALSE	8	87497059	87573726
CHD8_CNCR1	CHD8	GSK3B	FALSE	3	119540170	119813264
CHD8_CNCR1	CHD8	EPS15L1	FALSE	19	16466050	16582896
CHD8_CNCR1	CHD8	KHDRBS2	FALSE	6	62389865	62996132
CHD8_CNCR1	CHD8	DYNC1I2	FALSE	2	172543919	172604930
CHD8_CNCR1	CHD8	TAF15	FALSE	17	34136474	34191634
CHD8_CNCR1	CHD8	VPS13D	FALSE	1	12290124	12572099
CHD8_CNCR1	CHD8	ZSWIM8	FALSE	10	75545340	75561551
CHD8_CNCR1	CHD8	CDH11	FALSE	16	64977656	65160015
CHD8_CNCR1	CHD8	STXBP1	FALSE	9	130374544	130457460
CHD8_CNCR1	CHD8	SET	FALSE	9	131445703	131458679
CHD8_CNCR1	CHD8	CYFIP2	FALSE	5	156693089	156822606
CHD8_CNCR1	CHD8	TMEM160	FALSE	19	47549165	47551888
CHD8_CNCR1	CHD8	ATP6V1E1	FALSE	22	18074902	18111584
CHD8_CNCR1	CHD8	ANXA2	FALSE	15	60639333	60695082
CHD8_CNCR1	CHD8	LRPPRC	FALSE	2	44113647	44223144
CHD8_CNCR1	CHD8	MED1	FALSE	17	37560538	37607539
CHD8_CNCR1	CHD8	SPAG9	FALSE	17	49039535	49198226
CHD8_CNCR1	CHD8	SSBP2	FALSE	5	80708840	81047616
CHD8_CNCR1	CHD8	ALDOC	FALSE	17	26900133	26904282
CHD8_CNCR1	CHD8	FARSA	FALSE	19	13033293	13044851
CHD8_CNCR1	CHD8	GRIPAP1	FALSE	X	48830134	48858675
CHD8_CNCR1	CHD8	COL11A2	FALSE	6	33130458	33160276
CHD8_CNCR1	CHD8	AARS	FALSE	16	70286198	70323446
CHD8_CNCR1	CHD8	SAMM50	FALSE	22	44351301	44406411
CHD8_CNCR1	CHD8	H1FX	FALSE	3	129033615	129035120
CHD8_CNCR1	CHD8	TRAPPC9	FALSE	8	140742586	141468678
CHD8_CNCR1	CHD8	VAPB	FALSE	20	56964178	57026157
CHD8_CNCR1	CHD8	AZGP1	FALSE	7	99564343	99573780
CHD8_CNCR1	CHD8	ISL2	FALSE	15	76629065	76634817
CHD8_CNCR1	CHD8	TUBB6	FALSE	18	12307668	12344319
CHD8_CNCR1	CHD8	ANXA1	FALSE	9	75766673	75785309
CHD8_CNCR1	CHD8	TF	FALSE	3	133464800	133497850
CHD8_CNCR1	CHD8	RPL3	FALSE	22	39708887	39716394
CHD8_CNCR1	CHD8	SEC13	FALSE	3	10334815	10362862
CHD8_CNCR1	CHD8	DDX3Y	FALSE	Y	15016019	15032390
CHD8_CNCR1	CHD8	PSMD2	FALSE	3	184016497	184026842
CHD8_CNCR1	CHD8	ADAR	FALSE	1	154554538	154600475
CHD8_CNCR1	CHD8	PARP1	FALSE	1	226548392	226595780
CHD8_CNCR1	CHD8	RTN3	FALSE	11	63448918	63527363
CHD8_CNCR1	CHD8	BAG4	FALSE	8	38034051	38070819
CHD8_CNCR1	CHD8	RPL35A	FALSE	3	197676858	197683481
CHD8_CNCR1	CHD8	EIF4E	FALSE	4	99792835	99851788
CHD8_CNCR1	CHD8	DHRS7	FALSE	14	60610838	60636574
CHD8_CNCR1	CHD8	MYL6	FALSE	12	56551945	56557280
CHD8_CNCR1	CHD8	ASAP1	FALSE	8	131064353	131455906
CHD8_CNCR1	CHD8	BCKDHA	FALSE	19	41884215	41930910
CHD8_CNCR1	CHD8	GABBR1	FALSE	6	29519995	29597568
CHD8_CNCR1	CHD8	KRT71	FALSE	12	52937693	52946931
CHD8_CNCR1	CHD8	TPP2	FALSE	13	103249353	103331521
CHD8_CNCR1	CHD8	CFAP20	FALSE	16	58147496	58163285
CHD8_CNCR1	CHD8	CTNNA1	FALSE	5	137946656	138270723
CHD8_CNCR1	CHD8	SMARCA4	FALSE	19	11071598	11176071
CHD8_CNCR1	CHD8	TERF2	FALSE	16	69389464	69442474
CHD8_CNCR1	CHD8	KRT85	FALSE	12	52753790	52761265
CHD8_CNCR1	CHD8	GPRIN1	FALSE	5	176022803	176037134
CHD8_CNCR1	CHD8	GRAMD1A	FALSE	19	35485688	35517375
CHD8_CNCR1	CHD8	PPL	FALSE	16	4932508	5010742
CHD8_CNCR1	CHD8	DYRK1A	FALSE	21	38738092	38889753
CHD8_CNCR1	CHD8	RBBP4	FALSE	1	33116743	33151812
CHD8_CNCR1	CHD8	GPHN	FALSE	14	66974125	67648520
CHD8_CNCR1	CHD8	PRB4	FALSE	12	11460017	11463369
CHD8_CNCR1	CHD8	AP2A1	FALSE	19	50270225	50310370
CHD8_CNCR1	CHD8	FAT4	FALSE	4	126237554	126414087
CHD8_CNCR1	CHD8	NUDC	FALSE	1	27226729	27273353
CHD8_CNCR1	CHD8	NOVA1	FALSE	14	26912299	27066960
CHD8_CNCR1	CHD8	HNRNPLL	FALSE	2	38789120	38830728
CHD8_CNCR1	CHD8	GNE	FALSE	9	36214438	36277053
CHD8_CNCR1	CHD8	B4GALNT4	FALSE	11	369796	382116
CHD8_CNCR1	CHD8	DLG3	FALSE	X	69664711	69725337
CHD8_CNCR1	CHD8	PSMB1	FALSE	6	170844205	170862429
CHD8_CNCR1	CHD8	RPL13A	FALSE	19	49990811	49995565
CHD8_CNCR1	CHD8	HIP1R	FALSE	12	123319000	123347507
CHD8_CNCR1	CHD8	KRT24	FALSE	17	38854243	38860002
CHD8_CNCR1	CHD8	CABLES1	FALSE	18	20714528	20840431
CHD8_CNCR1	CHD8	KRT35	FALSE	17	39632941	39637392
CHD8_CNCR1	CHD8	JUP	FALSE	17	39775692	39943183
CHD8_CNCR1	CHD8	NT5DC2	FALSE	3	52558386	52569070
CHD8_CNCR1	CHD8	KIF2A	FALSE	5	61601989	61833076
CHD8_CNCR1	CHD8	ARID1A	FALSE	1	27022524	27108595
CHD8_CNCR1	CHD8	UPRT	FALSE	X	74493920	74524435
CHD8_CNCR1	CHD8	EIF3D	FALSE	22	36906897	36925483
CHD8_CNCR1	CHD8	HK1	FALSE	10	71029740	71161638
CHD8_CNCR1	CHD8	ANAPC7	FALSE	12	110810705	110841535
CHD8_CNCR1	CHD8	ANK2	FALSE	4	113739265	114304896
CHD8_CNCR1	CHD8	CALCOCO1	FALSE	12	54104903	54121529
CHD8_CNCR1	CHD8	OGDHL	FALSE	10	50942689	50970425
CHD8_CNCR1	CHD8	RPL11	FALSE	1	24018269	24022915
CHD8_CNCR1	CHD8	BAIAP2	FALSE	17	79008948	79091232
CHD8_CNCR1	CHD8	PJA2	FALSE	5	108670410	108745695
CHD8_CNCR1	CHD8	VPS50	FALSE	7	92861653	92988338
CHD8_CNCR1	CHD8	GAK	FALSE	4	843064	926161
CHD8_CNCR1	CHD8	ATP7A	FALSE	X	77171651	77311349
CHD8_CNCR1	CHD8	STIM2	FALSE	4	26859300	27027003
CHD8_CNCR1	CHD8	DCTN1	FALSE	2	74588281	74619214
CHD8_CNCR1	CHD8	BCLAF1	FALSE	6	136578001	136610989
CHD8_CNCR1	CHD8	RALA	FALSE	7	39663082	39747723
CHD8_CNCR1	CHD8	SRGAP2	FALSE	1	206266906	206527996
CHD8_CNCR1	CHD8	KRT16	FALSE	17	39766030	39772151
CHD8_CNCR1	CHD8	CTAGE5	FALSE	14	39734488	39856156
CHD8_CNCR1	CHD8	SART3	FALSE	12	108916357	108955176
CHD8_CNCR1	CHD8	PHLDB2	FALSE	3	111451344	111695364
CHD8_CNCR1	CHD8	KRT10	FALSE	17	38974369	38978847
CHD8_CNCR1	CHD8	NIN	FALSE	14	51186481	51297839
CHD8_CNCR1	CHD8	VTI1B	FALSE	14	68113792	68141548
CHD8_CNCR1	CHD8	TECR	FALSE	19	14627897	14676792
CHD8_CNCR1	CHD8	MRPS26	FALSE	20	3026591	3028900
CHD8_CNCR1	CHD8	DDX21	FALSE	10	70715884	70744829
CHD8_CNCR1	CHD8	CARMIL3	FALSE	14	24521218	24538938
CHD8_CNCR1	CHD8	RALY	FALSE	20	32581452	32696114
CHD8_CNCR1	CHD8	VPS51	FALSE	11	64856796	64879332
CHD8_CNCR1	CHD8	PPP1CC	FALSE	12	111157485	111180744
CHD8_CNCR1	CHD8	MED12	FALSE	X	70338406	70362303
CHD8_CNCR1	CHD8	SFXN3	FALSE	10	102790991	102800998
CHD8_CNCR1	CHD8	MICAL1	FALSE	6	109765265	109787171
CHD8_CNCR1	CHD8	H3F3B	FALSE	17	73772515	73781974
CHD8_CNCR1	CHD8	MTSS1	FALSE	8	125563031	125740730
CHD8_CNCR1	CHD8	TMEM176B	FALSE	7	150488373	150498448
CHD8_CNCR1	CHD8	NLGN1	FALSE	3	173114074	174004434
CHD8_CNCR1	CHD8	PLEKHA6	FALSE	1	204187979	204346793
CHD8_CNCR1	CHD8	CSDE1	FALSE	1	115259534	115301297
CHD8_CNCR1	CHD8	XPR1	FALSE	1	180601140	180859387
CHD8_CNCR1	CHD8	COL4A3BP	FALSE	5	74664311	74807963
CHD8_CNCR1	CHD8	DIXDC1	FALSE	11	111797867	111893307
CHD8_CNCR1	CHD8	STX7	FALSE	6	132767006	132834337
CHD8_CNCR1	CHD8	UCK2	FALSE	1	165796768	165880855
CHD8_CNCR1	CHD8	C16orf78	FALSE	16	49407734	49433342
CHD8_CNCR1	CHD8	ROS1	FALSE	6	117609463	117747018
CHD8_CNCR1	CHD8	EIF4E2	FALSE	2	233414762	233448354
CHD8_CNCR1	CHD8	SCCPDH	FALSE	1	246887349	246931439
CHD8_CNCR1	CHD8	CAMK2D	FALSE	4	114372188	114683083
CHD8_CNCR1	CHD8	MTDH	FALSE	8	98656407	98740998
CHD8_CNCR1	CHD8	RPL7A	FALSE	9	136215069	136218281
CHD8_CNCR1	CHD8	ATP4A	FALSE	19	36040945	36054560
CHD8_CNCR1	CHD8	S100A11	FALSE	1	152004982	152020383
CHD8_CNCR1	CHD8	CENPV	FALSE	17	16245848	16256970
CHD8_CNCR1	CHD8	CIITA	FALSE	16	10971055	11026079
CHD8_CNCR1	CHD8	RPL10	FALSE	X	153558423	153577636
CHD8_CNCR1	CHD8	GNB1	FALSE	1	1716729	1822495
CHD8_CNCR1	CHD8	TAB1	FALSE	22	39795746	39833065
CHD8_CNCR1	CHD8	CDH20	FALSE	18	59000815	59223006
CHD8_CNCR1	CHD8	RPL12	FALSE	9	130209953	130213684
CHD8_CNCR1	CHD8	PFN2	FALSE	3	149682691	149768575
CHD8_CNCR1	CHD8	IMPDH2	FALSE	3	49061758	49066841
CHD8_CNCR1	CHD8	CANX	FALSE	5	179105629	179157926
CHD8_CNCR1	CHD8	RBM5	FALSE	3	50126341	50156454
CHD8_CNCR1	CHD8	NID1	FALSE	1	236139130	236228462
CHD8_CNCR1	CHD8	ATP1B1	FALSE	1	169074935	169101960
CHD8_CNCR1	CHD8	ARHGEF6	FALSE	X	135747706	135864247
CHD8_CNCR1	CHD8	NCKAP1	FALSE	2	183773843	183903586
CHD8_CNCR1	CHD8	MAPRE1	FALSE	20	31407699	31438211
CHD8_CNCR1	CHD8	HIGD1A	FALSE	3	42798669	42846023
CHD8_CNCR1	CHD8	GRK5	FALSE	10	120967101	121215131
CHD8_CNCR1	CHD8	MED21	FALSE	12	27175479	27219276
CHD8_CNCR1	CHD8	PDCD6	FALSE	5	271736	353971
CHD8_CNCR1	CHD8	PRR12	FALSE	19	50094900	50129696
CHD8_CNCR1	CHD8	KRT28	FALSE	17	38948455	38956211
CHD8_CNCR1	CHD8	MAP4	FALSE	3	47892182	48130769
CHD8_CNCR1	CHD8	SNRPD3	FALSE	22	24951471	25005947
CHD8_CNCR1	CHD8	NRCAM	FALSE	7	107788068	108097161
CHD8_CNCR1	CHD8	TNXB	FALSE	6	32085376	32161818
CHD8_CNCR1	CHD8	CLCN4	FALSE	X	10125024	10205700
CHD8_CNCR1	CHD8	SHANK3	FALSE	22	51112843	51171726
CHD8_CNCR1	CHD8	OGT	FALSE	X	70752933	70795747
CHD8_CNCR1	CHD8	RPS7	FALSE	2	3622795	3628509
CHD8_CNCR1	CHD8	TUBA1B	FALSE	12	49521565	49525180
CHD8_CNCR1	CHD8	RPL27	FALSE	17	41150290	41154976
CHD8_CNCR1	CHD8	CTSD	FALSE	11	1773982	1785222
CHD8_CNCR1	CHD8	RAI14	FALSE	5	34656342	34832732
CHD8_CNCR1	CHD8	EDIL3	FALSE	5	83236373	83680611
CHD8_CNCR1	CHD8	SSBP1	FALSE	7	141444129	141493730
CHD8_CNCR1	CHD8	PAFAH1B3	FALSE	19	42801185	42807698
CHD8_CNCR1	CHD8	PSD2	FALSE	5	139175406	139224051
CHD8_CNCR1	CHD8	EIF3E	FALSE	8	109213445	109447562
CHD8_CNCR1	CHD8	SF3A1	FALSE	22	30727977	30752936
CHD8_CNCR1	CHD8	LRRC69	FALSE	8	92114060	92231464
CHD8_CNCR1	CHD8	FAM98A	FALSE	2	33808725	33824449
CHD8_CNCR1	CHD8	EIF4A2	FALSE	3	186500994	186507689
CHD8_CNCR1	CHD8	SPECC1L	FALSE	22	24666786	24813708
CHD8_CNCR1	CHD8	VPS53	FALSE	17	411908	624957
CHD8_CNCR1	CHD8	CPSF2	FALSE	14	92588281	92630755
CHD8_CNCR1	CHD8	ZNF326	FALSE	1	90460671	90501090
CHD8_CNCR1	CHD8	KCND2	FALSE	7	119913722	120390385
CHD8_CNCR1	CHD8	RPN1	FALSE	3	128338817	128399918
CHD8_CNCR1	CHD8	KDM1A	FALSE	1	23345941	23410182
CHD8_CNCR1	CHD8	ASS1	FALSE	9	133320316	133376661
CHD8_CNCR1	CHD8	INA	FALSE	10	105036920	105050108
CHD8_CNCR1	CHD8	IDH3A	FALSE	15	78423840	78464291
CHD8_CNCR1	CHD8	SCD5	FALSE	4	83550692	83720010
CHD8_CNCR1	CHD8	AP2A2	FALSE	11	924894	1012239
CHD8_CNCR1	CHD8	CCDC88A	FALSE	2	55514978	55647057
CHD8_CNCR1	CHD8	DAB2IP	FALSE	9	124329336	124547809
CHD8_CNCR1	CHD8	DVL1P1	FALSE	1	1270656	1284798
CHD8_CNCR1	CHD8	NAV1	FALSE	1	201592411	201796102
CHD8_CNCR1	CHD8	KCNMA1	FALSE	10	78629359	79398353
CHD8_CNCR1	CHD8	BCL7A	FALSE	12	122457328	122499948
CHD8_CNCR1	CHD8	MRPS9	FALSE	2	105654441	105716418
CHD8_CNCR1	CHD8	TLK1	FALSE	2	171847333	172087824
CHD8_CNCR1	CHD8	SYNRG	FALSE	17	35874900	35969544
CHD8_CNCR1	CHD8	VDAC2	FALSE	10	76969912	76991206
CHD8_CNCR1	CHD8	CAMK2B	FALSE	7	44256749	44374176
CHD8_CNCR1	CHD8	FBXL15	FALSE	10	104178946	104182893
CHD8_CNCR1	CHD8	LACTB	FALSE	15	63413999	63434260
CHD8_CNCR1	CHD8	LARP4B	FALSE	10	855484	977564
CHD8_CNCR1	CHD8	XPNPEP1	FALSE	10	111624524	111683311
CHD8_CNCR1	CHD8	TMOD2	FALSE	15	52043758	52108565
CHD8_CNCR1	CHD8	NEMF	FALSE	14	50249997	50319921
CHD8_CNCR1	CHD8	COPA	FALSE	1	160259063	160313190
CHD8_CNCR1	CHD8	NEK9	FALSE	14	75548822	75594047
CHD8_CNCR1	CHD8	PDHB	FALSE	3	58413357	58419584
CHD8_CNCR1	CHD8	DPF2	FALSE	11	65101225	65120720
CHD8_CNCR1	CHD8	ATP5J2	FALSE	7	99046098	99063954
CHD8_CNCR1	CHD8	CPSF7	FALSE	11	61170121	61197503
CHD8_CNCR1	CHD8	ALDOA	FALSE	16	30064411	30081778
CHD8_CNCR1	CHD8	PRB2	FALSE	12	11544476	11653975
CHD8_CNCR1	CHD8	WTAP	FALSE	6	160146617	160177351
CHD8_CNCR1	CHD8	EIF3A	FALSE	10	120794356	120840316
CHD8_CNCR1	CHD8	BORCS6	FALSE	17	8091663	8093498
CHD8_CNCR1	CHD8	ZMYM3	FALSE	X	70459474	70474996
CHD8_CNCR1	CHD8	FAM120A	FALSE	9	96214004	96328397
CHD8_CNCR1	CHD8	CIRBP	FALSE	19	1259384	1274879
CHD8_CNCR1	CHD8	CTNND1	FALSE	11	57520715	57587018
CHD8_CNCR1	CHD8	DHX9	FALSE	1	182808504	182856886
CHD8_CNCR1	CHD8	IGSF3	FALSE	1	117117031	117210375
CHD8_CNCR1	CHD8	AP3D1	FALSE	19	2100988	2164464
CHD8_CNCR1	CHD8	CAPZA1	FALSE	1	113161795	113214241
CHD8_CNCR1	CHD8	SYT7	FALSE	11	61282785	61348620
CHD8_CNCR1	CHD8	KRT87P	FALSE	12	52644250	52652651
CHD8_CNCR1	CHD8	ACTG1	FALSE	17	79476997	79490873
CHD8_CNCR1	CHD8	RPS25	FALSE	11	118886422	118889401
CHD8_CNCR1	CHD8	RPL19	FALSE	17	37356536	37360980
CHD8_CNCR1	CHD8	LARP4	FALSE	12	50786166	50873787
CHD8_CNCR1	CHD8	IGKV1D-39	FALSE	2	89901292	89901791
CHD8_CNCR1	CHD8	FUS	FALSE	16	31191431	31203127
CHD8_CNCR1	CHD8	IWS1	FALSE	2	128193783	128284462
CHD8_CNCR1	CHD8	GPR155	FALSE	2	175296966	175351822
CHD8_CNCR1	CHD8	WDR77	FALSE	1	111982512	111991998
CHD8_CNCR1	CHD8	TMEM159	FALSE	16	21169698	21191937
CHD8_CNCR1	CHD8	PFKFB2	FALSE	1	207222801	207254369
CHD8_CNCR1	CHD8	DNM3	FALSE	1	171810621	172387606
CHD8_CNCR1	CHD8	DSC1	FALSE	18	28709199	28742819
CHD8_CNCR1	CHD8	VDAC1	FALSE	5	133307606	133340824
CHD8_CNCR1	CHD8	SRSF5	FALSE	14	70193617	70238722
CHD8_CNCR1	CHD8	MANBA	FALSE	4	103552660	103682151
CHD8_CNCR1	CHD8	MED16	FALSE	19	867962	893218
CHD8_CNCR1	CHD8	HLA-C	FALSE	6	31236526	31239907
CHD8_CNCR1	CHD8	HCK	FALSE	20	30639991	30689659
CHD8_CNCR1	CHD8	TCP1	FALSE	6	160199530	160210781
CHD8_CNCR1	CHD8	LZIC	FALSE	1	9982173	10003465
CHD8_CNCR1	CHD8	KHDRBS1	FALSE	1	32479430	32526451
CHD8_CNCR1	CHD8	PRPF19	FALSE	11	60658202	60674060
CHD8_CNCR1	CHD8	ACOT7	FALSE	1	6324329	6454451
CHD8_CNCR1	CHD8	HCN4	FALSE	15	73612200	73661605
CHD8_CNCR1	CHD8	INTS8	FALSE	8	95825539	95893974
CHD8_CNCR1	CHD8	KCNH1	FALSE	1	210856555	211307457
CHD8_CNCR1	CHD8	PRPH	FALSE	12	49687035	49692465
CHD8_CNCR1	CHD8	TAB2	FALSE	6	149539777	149732749
CHD8_CNCR1	CHD8	TRIOBP	FALSE	22	38093011	38172563
CHD8_CNCR1	CHD8	RCOR3	FALSE	1	211431719	211489727
CHD8_CNCR1	CHD8	MYEF2	FALSE	15	48431625	48470714
CHD8_CNCR1	CHD8	RTRAF	FALSE	14	52456232	52477412
CHD8_CNCR1	CHD8	KRT4	FALSE	12	53200333	53208335
CHD8_CNCR1	CHD8	SPATA2	FALSE	20	48519928	48532080
CHD8_CNCR1	CHD8	SF3B3	FALSE	16	70557691	70608820
